Transaction_ID,Customer_ID,Transaction_Date,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
2712943,35763,2023-04-22 21:48:49,5,412.733304,2063.66652,Electronics,Apple,Smartphone,Excellent,Standard,Debit Card,Delivered,5,Samsung Galaxy
7747693,69056,2023-10-13 22:32:55,9,180.946706,1628.520354,Clothing,Adidas,Shoes,Excellent,Express,PayPal,Delivered,5,Boots
7263902,86972,2023-05-19 14:06:55,8,182.7180543,1461.744434,Clothing,Adidas,T-shirt,Excellent,Express,Debit Card,Delivered,4,Long-sleeve tee
4602450,36216,2024-02-15 09:24:17,7,292.9930039,2050.951027,Grocery,Pepsi,Soft Drink,Excellent,Same-Day,Debit Card,Delivered,4,Grape soda
1233695,74676,2023-03-24 19:19:24,8,468.6312608,3749.050086,Clothing,Nike,Shoes,Excellent,Express,Cash,Delivered,5,High heels
3828083,58059,2023-03-31 21:57:31,9,139.3756509,1254.380858,Clothing,Zara,Jeans,Excellent,Same-Day,Cash,Delivered,4,Boyfriend jeans
5279954,88659,2023-08-28 13:25:59,8,303.6060961,2428.848769,Books,Penguin Books,Fiction,Excellent,Express,Credit Card,Delivered,4,Horror
9762041,24958,2023-06-30 15:54:25,2,369.1371907,738.2743813,Electronics,Sony,Headphones,Excellent,Standard,PayPal,Delivered,4,On-ear headphones
5009643,50636,2023-05-18 08:39:13,5,54.50578721,272.5289361,Books,Penguin Books,Non-Fiction,Excellent,Same-Day,PayPal,Delivered,5,Health
5346400,67286,2023-06-13 19:19:11,4,54.34009151,217.360366,Clothing,Nike,Shoes,Excellent,Standard,Debit Card,Delivered,4,Espadrilles
7696605,99904,2023-12-05 20:18:50,7,442.4193247,3096.935273,Home Decor,IKEA,Lighting,Excellent,Express,PayPal,Delivered,4,Chandeliers
7870604,32260,2023-07-14 07:59:53,5,346.6501326,1733.250663,Clothing,Zara,Dress,Excellent,Standard,PayPal,Delivered,5,Cocktail dress
1819879,10464,2023-10-10 21:41:25,6,146.4632669,878.7796017,Electronics,Samsung,Tablet,Excellent,Express,Cash,Delivered,4,Asus ZenPad
5528700,81616,2023-08-14 13:33:55,10,113.0615632,1130.615632,Clothing,Adidas,T-shirt,Excellent,Express,Credit Card,Delivered,5,V-neck tee
3342639,53799,2023-11-17 02:33:32,9,95.29768807,857.6791926,Clothing,Adidas,T-shirt,Excellent,Same-Day,Debit Card,Delivered,5,Henley tee
8822680,69015,2023-09-28 22:10:47,9,298.1020335,2682.918301,Grocery,Nestle,Snacks,Excellent,Express,Debit Card,Delivered,5,Popcorn
6328644,63935,2023-05-08 15:57:39,7,70.09197043,490.643793,Home Decor,IKEA,Decorations,Excellent,Express,Credit Card,Delivered,5,Decorative pillows
9816613,71323,2023-09-15 02:40:15,4,395.4838562,1581.935425,Grocery,Coca-Cola,Soft Drink,Excellent,Standard,Cash,Delivered,4,Lemon-lime soda
1421001,47935,2023-10-03 21:28:19,8,208.4135049,1667.308039,Home Decor,Home Depot,Furniture,Excellent,Express,Credit Card,Delivered,4,Bed
2319932,25936,2023-03-29 16:37:52,7,423.0147229,2961.10306,Electronics,Sony,Headphones,Excellent,Same-Day,Credit Card,Delivered,4,Over-ear headphones
1445605,94684,2024-02-16 00:50:33,4,49.03419101,196.1367641,Books,Penguin Books,Non-Fiction,Excellent,Same-Day,Cash,Delivered,4,Self-help
9282069,46259,2023-06-04 05:53:22,10,64.41461473,644.1461473,Electronics,Samsung,Tablet,Excellent,Same-Day,Debit Card,Delivered,4,Google Pixel Slate
8549691,70631,2023-08-13 13:22:12,6,283.5382479,1701.229487,Grocery,Pepsi,Water,Excellent,Same-Day,Cash,Delivered,4,Alkaline water
7421174,77873,2023-10-02 04:27:15,8,277.0903772,2216.723018,Clothing,Adidas,T-shirt,Excellent,Standard,Debit Card,Delivered,4,V-neck tee
6219054,90955,2023-07-01 22:14:24,8,331.0323929,2648.259143,Books,Random House,Literature,Excellent,Standard,Credit Card,Delivered,5,Classic literature
2882826,53626,2024-01-08 11:44:36,7,340.3190595,2382.233417,Home Decor,Home Depot,Decorations,Excellent,Same-Day,Debit Card,Delivered,4,Vases
1451916,95440,2023-06-26 03:03:15,2,311.1344612,622.2689224,Home Decor,Bed Bath & Beyond,Bathroom,Excellent,Express,Cash,Delivered,4,Soap dispenser
3376003,17901,2023-03-25 19:58:47,2,269.6045426,539.2090853,Grocery,Coca-Cola,Soft Drink,Excellent,Same-Day,Debit Card,Delivered,4,Cola
6158008,69298,2024-02-10 14:05:32,1,196.7493823,196.7493823,Electronics,Sony,Headphones,Excellent,Same-Day,Debit Card,Delivered,5,On-ear headphones
5867731,80332,2023-09-07 16:16:20,9,118.5677517,1067.109766,Books,HarperCollins,Non-Fiction,Excellent,Standard,PayPal,Delivered,5,Health
9736431,72292,2023-03-25 14:59:28,3,146.5634695,439.6904086,Electronics,Sony,Headphones,Excellent,Express,PayPal,Delivered,5,Sports headphones
5658462,68106,2024-02-20 22:05:15,8,55.18620727,441.4896582,Grocery,Pepsi,Soft Drink,Excellent,Same-Day,Cash,Delivered,5,Orange soda
8417310,63388,2024-01-15 01:18:01,3,422.1419311,1266.425793,Electronics,Samsung,Television,Excellent,Same-Day,Credit Card,Delivered,4,Plasma TV
2635904,53657,2023-12-04 12:12:24,5,218.4658617,1092.329309,Clothing,Zara,Jeans,Excellent,Same-Day,Credit Card,Delivered,5,Wide-leg jeans
9557633,48280,2023-03-07 17:46:04,10,180.7572359,1807.572359,Grocery,Pepsi,Water,Excellent,Standard,Debit Card,Delivered,4,Alkaline water
4662802,21530,2023-12-28 22:02:52,4,91.15338385,364.6135354,Grocery,Nestle,Chocolate,Excellent,Same-Day,PayPal,Delivered,4,White chocolate
7003326,20412,2023-11-22 08:50:44,3,454.6246207,,Clothing,Zara,Jeans,Excellent,Same-Day,PayPal,Delivered,5,Low-rise jeans
6132892,79855,2023-07-18 17:55:55,10,203.5649562,2035.649562,Electronics,Samsung,Tablet,Excellent,Same-Day,Credit Card,Delivered,5,Microsoft Surface
9932764,34755,2023-07-09 03:44:22,7,102.683602,718.7852141,Electronics,Sony,Television,Excellent,Standard,Debit Card,Delivered,4,HDR TV
9794627,47435,2024-01-02 11:29:17,2,350.3694989,700.7389977,Electronics,Sony,Smartphone,Excellent,Express,PayPal,Delivered,4,Samsung Galaxy
3453855,18177,2023-03-10 18:27:17,7,48.62887335,340.4021135,Books,Penguin Books,Children's,Excellent,Express,Credit Card,Delivered,4,Games
3987721,86915,2023-08-08 18:05:05,4,384.1449419,1536.579767,Electronics,Samsung,Television,Excellent,Same-Day,PayPal,Delivered,5,Plasma TV
1073496,89842,2023-07-15 00:05:15,8,269.5862469,2156.689975,Electronics,Sony,Television,Excellent,Standard,Credit Card,Delivered,4,Curved TV
1491396,37035,2023-06-24 02:27:20,5,158.2954526,791.477263,Books,HarperCollins,Thriller,Excellent,Express,PayPal,Delivered,4,Detective
2760056,36579,2023-05-18 23:10:29,1,75.86691605,75.86691605,Clothing,Zara,Jeans,Excellent,Standard,PayPal,Delivered,5,High-waisted jeans
4631615,96986,2024-01-13 08:20:07,9,194.0890636,1746.801572,Electronics,Apple,Smartphone,Excellent,Same-Day,Credit Card,Delivered,4,iPhone
9024455,46173,2023-04-29 20:16:47,6,195.270965,1171.62579,Grocery,Nestle,Snacks,Excellent,Same-Day,PayPal,Delivered,5,Pretzels
4943335,52985,2023-06-16 22:42:00,10,300.8716821,3008.716821,Clothing,Zara,Shirt,Excellent,Express,Debit Card,Delivered,4,Sweatshirt
3316130,15721,2023-09-05 19:42:03,4,453.4442858,1813.777143,Grocery,Coca-Cola,Juice,Excellent,Same-Day,Cash,Delivered,5,Mixed fruit juice
5962156,20574,2023-09-25 09:26:05,2,451.1839008,902.3678017,Home Decor,Bed Bath & Beyond,Bathroom,Excellent,Same-Day,Debit Card,Delivered,5,Toothbrush holder
1192576,75489,2023-06-13 21:51:20,9,308.1806925,2773.626233,Electronics,Apple,Laptop,Excellent,Express,Debit Card,Delivered,4,Lenovo ThinkPad
2524077,65320,2023-07-01 01:17:44,6,50.80851853,304.8511112,Home Decor,IKEA,Furniture,Excellent,Standard,Cash,Delivered,5,Desk
2921489,59195,2023-08-19 06:50:21,3,22.67892433,68.03677298,Books,Penguin Books,Children's,Excellent,Standard,Debit Card,Delivered,4,Art supplies
7854498,70285,2023-05-01 14:50:38,1,142.4761568,142.4761568,Electronics,Apple,Tablet,Excellent,Standard,PayPal,Delivered,4,Microsoft Surface
5291604,55724,2023-06-19 06:14:41,5,59.67702134,298.3851067,Electronics,Sony,Smartphone,Excellent,Same-Day,Debit Card,Delivered,4,iPhone
9813487,37401,2023-03-24 05:43:59,9,271.5905989,2444.31539,Grocery,Nestle,Coffee,Excellent,Standard,Cash,Delivered,5,Latte
8942925,60846,2023-06-15 14:48:48,9,382.077919,3438.701271,Grocery,Nestle,Coffee,Excellent,Express,Credit Card,Delivered,4,Ground coffee
4969702,75817,2023-08-17 03:36:20,4,494.9263889,1979.705556,Grocery,Coca-Cola,Soft Drink,Excellent,Standard,Credit Card,Delivered,4,Fruit punch
9561178,82079,2023-10-24 10:21:25,6,482.6254484,2895.752691,Books,Random House,Fiction,Excellent,Standard,Cash,Delivered,5,Dystopian
1433649,53837,2023-07-19 00:25:10,6,190.6380955,1143.828573,Books,Random House,Fiction,Excellent,Express,PayPal,Delivered,4,Mystery
2400845,24391,2023-10-05 10:27:54,3,332.7319151,998.1957454,Clothing,Adidas,Jacket,Excellent,Express,Credit Card,Delivered,5,Parka
2772404,42590,2023-12-30 21:11:08,2,347.8399322,695.6798643,Home Decor,Bed Bath & Beyond,Bedding,Excellent,Same-Day,Credit Card,Delivered,5,Dust ruffle
8058874,36071,2024-02-12 08:03:14,10,415.1929868,4151.929868,Books,HarperCollins,Thriller,Excellent,Express,Credit Card,Delivered,4,Adventure
1844391,33272,2023-12-08 19:04:22,4,190.0221807,760.0887228,Grocery,Coca-Cola,Water,Excellent,Express,Cash,Delivered,4,Artesian water
8555361,55997,2023-09-20 20:56:46,5,396.6377472,1983.188736,Electronics,Sony,Headphones,Excellent,Express,Debit Card,Delivered,4,DJ headphones
3273365,80385,2023-08-02 13:38:06,10,404.8102067,4048.102067,Grocery,Pepsi,Soft Drink,Excellent,Standard,PayPal,Delivered,5,Fruit punch
4691535,85415,2023-11-27 13:22:43,10,397.3075343,3973.075343,Grocery,Coca-Cola,Juice,Excellent,Express,Debit Card,Delivered,4,Mango juice
9867112,23313,2024-02-24 05:22:40,3,74.25255566,222.757667,Clothing,Zara,Jeans,Excellent,Express,Credit Card,Delivered,5,Boyfriend jeans
2123379,92151,2023-08-30 10:42:24,1,188.9914301,188.9914301,Books,Penguin Books,Children's,Excellent,Express,PayPal,Delivered,4,Building blocks
9773183,74999,2023-05-07 03:56:13,10,248.9570501,2489.570501,Grocery,Pepsi,Juice,Excellent,Standard,PayPal,Delivered,4,Tomato juice
9475212,35953,2024-02-21 13:40:26,3,448.1893801,1344.56814,Books,Penguin Books,Non-Fiction,Excellent,Express,Credit Card,Delivered,4,Science
1963009,73017,2024-02-20 13:47:44,3,45.11235453,135.3370636,Electronics,Sony,Television,Excellent,Express,Debit Card,Delivered,4,LCD TV
9134138,94205,2023-06-21 19:42:56,1,55.15378603,55.15378603,Books,Random House,Literature,Excellent,Standard,Credit Card,Delivered,5,Poetry
2084299,61209,2023-08-10 00:50:24,5,138.2042292,691.0211462,Clothing,Adidas,Shoes,Excellent,Same-Day,Debit Card,Delivered,5,Slippers
2552748,90932,2023-11-18 00:06:58,2,355.8779762,711.7559525,Home Decor,Bed Bath & Beyond,Bathroom,Excellent,Same-Day,Cash,Delivered,5,Toilet
8566828,79233,2023-04-04 18:28:16,5,114.9047158,574.523579,Clothing,Adidas,Shoes,Excellent,Standard,Credit Card,Delivered,4,High heels
1746465,61780,2023-03-15 01:42:56,1,237.6094758,237.6094758,Grocery,Pepsi,Soft Drink,Excellent,Same-Day,Credit Card,Delivered,5,Cola
6087872,21983,2024-02-08 16:15:38,5,24.94826694,124.7413347,Books,HarperCollins,Fiction,Excellent,Express,Cash,Delivered,5,Mystery
9708300,89681,2023-03-08 18:04:15,2,195.0080941,390.0161883,Home Decor,IKEA,Furniture,Excellent,Express,PayPal,Delivered,4,Bookshelf
7782025,73113,2024-01-03 15:04:30,4,51.63776162,206.5510465,Clothing,Zara,Jeans,Excellent,Express,Cash,Delivered,4,Skinny jeans
8077816,47908,2023-10-29 10:19:01,1,211.9987264,211.9987264,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Same-Day,Credit Card,Delivered,5,Oven
6057948,29831,2023-06-12 13:54:03,10,419.8934455,4198.934455,Grocery,Coca-Cola,Soft Drink,Excellent,Express,PayPal,Delivered,4,Energy drink
4007010,98491,2023-03-06 14:29:42,3,408.2285575,1224.685672,Home Decor,Home Depot,Furniture,Excellent,Express,Cash,Delivered,4,Dresser
1508199,84461,2023-11-14 09:24:42,6,171.153929,1026.923574,Clothing,Adidas,T-shirt,Excellent,Same-Day,Cash,Delivered,5,Raglan tee
4746726,59835,2023-03-07 14:43:56,5,415.5863663,2077.931831,Books,HarperCollins,Thriller,Excellent,Same-Day,PayPal,Delivered,5,Legal thriller
8021133,61127,2023-07-10 14:34:23,9,51.7131935,465.4187415,Grocery,Nestle,Snacks,Excellent,Standard,Debit Card,Delivered,4,Trail mix
5268424,91274,2023-03-18 14:03:22,2,209.9335068,419.8670135,Books,HarperCollins,Thriller,Excellent,Standard,PayPal,Delivered,4,Psychological thriller
3325280,82189,2023-08-23 13:08:24,2,82.82412336,165.6482467,Books,Penguin Books,Non-Fiction,Excellent,Same-Day,Cash,Delivered,4,History
2143349,41039,2023-08-14 20:20:41,10,370.2403687,3702.403687,Grocery,Coca-Cola,Water,Excellent,Standard,Cash,Delivered,5,Artesian water
2561796,46915,2024-01-13 04:59:50,4,238.8546423,955.4185692,Grocery,Nestle,Snacks,Excellent,Standard,Cash,Delivered,4,Crackers
1136929,36665,2023-07-14 17:51:44,9,252.0430696,2268.387627,Books,Penguin Books,Fiction,Excellent,Standard,Cash,Delivered,5,Fantasy
8684381,59849,2023-06-09 06:30:52,1,442.5043146,442.5043146,Clothing,Adidas,Jacket,Excellent,Same-Day,Cash,Delivered,5,Varsity jacket
1050744,92404,2023-11-01 04:23:31,6,357.1581384,2142.94883,Electronics,Samsung,Tablet,Excellent,Express,PayPal,Delivered,4,Lenovo Tab
2190990,25680,2024-02-25 06:25:20,2,231.0404802,462.0809603,Clothing,Zara,Shirt,Excellent,Standard,PayPal,Delivered,4,Henley shirt
3515213,86910,2023-04-17 03:39:40,9,467.0827635,4203.744871,Home Decor,IKEA,Lighting,Excellent,Same-Day,Debit Card,Delivered,5,Table lamps
8701310,43179,2023-06-15 22:01:26,10,320.0338855,3200.338855,Clothing,Nike,T-shirt,Excellent,Same-Day,PayPal,Delivered,5,Crew neck tee
9821516,93718,2023-11-03 08:28:12,9,401.3557552,3612.201797,Books,HarperCollins,Thriller,Excellent,Same-Day,Debit Card,Delivered,4,Adventure
2629075,31988,2023-08-10 00:53:43,3,306.3551034,919.0653103,Electronics,Samsung,Tablet,Excellent,Express,Credit Card,Delivered,4,Sony Xperia Tablet
9338498,36312,2024-01-13 02:13:22,9,215.9468854,1943.521968,Clothing,Adidas,T-shirt,Excellent,Express,Credit Card,Delivered,5,Long-sleeve tee
6221526,13539,2023-05-03 23:14:38,6,419.7776028,2518.665617,Clothing,Adidas,Shoes,Excellent,Express,Credit Card,Delivered,5,Oxfords
3715467,57079,2023-12-08 08:17:28,4,139.6385455,558.5541819,Home Decor,Home Depot,Tools,Excellent,Same-Day,PayPal,Delivered,4,Drill
8360917,74470,2023-11-23 16:49:14,7,336.3886784,2354.720749,Clothing,Nike,Shorts,Excellent,Express,Debit Card,Delivered,4,Swim trunks
2666869,44498,2023-04-02 23:51:43,10,481.9999767,4819.999767,Clothing,Nike,T-shirt,Excellent,Express,PayPal,Delivered,4,Crop top
5059135,45288,2023-10-27 01:01:22,4,109.6098407,438.439363,Home Decor,Home Depot,Decorations,Excellent,Express,Cash,Delivered,4,Candles
6592715,78693,2024-01-06 13:13:22,9,210.9500847,1898.550762,Books,Random House,Fiction,Excellent,Same-Day,PayPal,Delivered,4,Dystopian
8588878,75357,2023-03-15 16:31:11,9,150.5417198,1354.875479,Clothing,Nike,Shoes,Excellent,Standard,PayPal,Delivered,4,Sneakers
2880170,75653,2023-05-25 21:19:42,7,52.57818522,368.0472965,Home Decor,Bed Bath & Beyond,Bedding,Excellent,Express,Debit Card,Delivered,4,Blanket
5219173,48777,2023-05-13 13:53:39,10,46.58836614,465.8836614,Books,Penguin Books,Children's,Excellent,Standard,PayPal,Delivered,4,Puzzles
4357323,76120,2023-09-18 18:15:08,4,187.8026475,751.2105901,Books,Random House,Non-Fiction,Excellent,Same-Day,Cash,Delivered,4,Health
7079466,88708,2023-03-04 09:58:53,8,242.2173103,1937.738483,Grocery,Coca-Cola,Soft Drink,Excellent,Same-Day,PayPal,Delivered,4,Orange soda
3278052,19565,2024-01-04 08:45:54,6,267.6874345,1606.124607,Home Decor,Bed Bath & Beyond,Bedding,Excellent,Standard,PayPal,Delivered,4,Blanket
3264949,77832,2023-10-29 18:07:33,7,124.8059309,873.6415162,Books,Penguin Books,Fiction,Excellent,Express,Credit Card,Delivered,4,Fantasy
1944410,74367,2023-08-12 21:12:24,9,385.9149155,3473.234239,Grocery,Coca-Cola,Water,Excellent,Express,Cash,Delivered,4,Bottled water
6445010,82150,2024-02-14 13:32:58,3,369.8919524,1109.675857,Home Decor,Home Depot,Decorations,Excellent,Same-Day,Debit Card,Delivered,5,Candles
4105742,83285,2023-04-12 13:09:47,3,493.3738274,1480.121482,Electronics,Apple,Smartphone,Excellent,Express,PayPal,Delivered,5,iPhone
4240416,60349,2023-06-20 18:45:29,5,419.7273124,2098.636562,Home Decor,Home Depot,Tools,Excellent,Same-Day,Credit Card,Delivered,5,Caulking gun
1729425,27393,2023-06-30 22:08:09,1,176.8645103,176.8645103,Home Decor,IKEA,Lighting,Excellent,Express,PayPal,Delivered,4,Under cabinet lighting
7978796,73224,2023-06-05 09:22:11,6,105.0943934,630.5663603,Home Decor,Home Depot,Furniture,Excellent,Same-Day,Credit Card,Delivered,4,Nightstand
3019688,45469,2023-09-30 23:51:09,2,299.6301911,599.2603822,Home Decor,IKEA,Furniture,Excellent,Standard,Cash,Delivered,4,Desk
8963646,46238,2023-05-16 12:15:22,5,386.4985414,1932.492707,Electronics,Apple,Laptop,Excellent,Standard,Credit Card,Delivered,4,HP Spectre
1200398,81188,2023-09-21 05:02:19,5,480.1349352,2400.674676,Clothing,Nike,Shorts,Excellent,Standard,Cash,Delivered,5,Chino shorts
3195362,30929,2023-10-25 20:41:59,7,381.3095845,2669.167092,Electronics,Apple,Laptop,Excellent,Express,PayPal,Delivered,4,Microsoft Surface Laptop
3039393,64882,2023-11-19 11:39:40,7,393.1037183,2751.726028,Home Decor,IKEA,Lighting,Excellent,Same-Day,Credit Card,Delivered,4,Recessed lighting
2580807,28726,2023-12-31 04:27:03,9,53.90514426,485.1462984,Books,HarperCollins,Non-Fiction,Excellent,Express,Cash,Delivered,4,Travel
7806089,49872,2024-01-25 10:25:57,5,100.0144827,500.0724137,Books,Random House,Literature,Excellent,Express,Credit Card,Delivered,5,Modern literature
9813606,71936,2024-02-27 08:31:41,7,146.4907244,1025.435071,Grocery,Nestle,Chocolate,Excellent,Express,Debit Card,Delivered,4,Truffles
5582938,88093,2023-08-31 19:50:23,5,340.1206125,1700.603063,Books,Random House,Non-Fiction,Excellent,Express,Credit Card,Delivered,4,Psychology
8199456,34049,2023-12-19 22:32:54,4,263.6759239,1054.703696,Clothing,Zara,Shirt,Excellent,Same-Day,Cash,Delivered,5,Tank top
8668391,25668,2023-05-15 17:18:59,2,83.62110103,167.2422021,Clothing,Adidas,T-shirt,Excellent,Same-Day,PayPal,Delivered,5,Long-sleeve tee
8972025,60640,2023-10-06 17:21:16,2,299.78361,599.5672199,Home Decor,Bed Bath & Beyond,Bedding,Excellent,Same-Day,PayPal,Delivered,5,Duvet cover
3707084,82531,2023-07-21 03:27:52,10,365.5314425,3655.314425,Clothing,Nike,Shorts,Excellent,Standard,Cash,Delivered,4,Swim trunks
7852676,27989,2023-08-06 13:40:53,10,241.5248448,2415.248448,Home Decor,IKEA,Decorations,Excellent,Same-Day,Credit Card,Delivered,5,Sculptures
7527045,62701,2023-12-14 18:15:18,8,413.2637836,3306.110269,Grocery,Coca-Cola,Water,Excellent,Same-Day,Credit Card,Delivered,4,Mineral water
6301591,53732,2023-03-30 21:20:41,6,365.8052228,2194.831337,Grocery,Pepsi,Juice,Excellent,Express,Credit Card,Delivered,5,Grapefruit juice
4816992,67657,2023-08-31 21:28:35,3,291.1980715,873.5942145,Electronics,Samsung,Tablet,Excellent,Express,Credit Card,Delivered,4,Asus ZenPad
8416418,60836,2023-04-06 16:03:44,10,271.163628,2711.63628,Clothing,Adidas,Shoes,Excellent,Express,PayPal,Delivered,5,Flip flops
4610620,25728,2024-01-30 13:13:04,7,225.2003947,1576.402763,Home Decor,IKEA,Lighting,Excellent,Express,Debit Card,Delivered,4,Desk lamps
9589970,45290,2023-05-24 14:07:04,10,48.17299885,481.7299885,Grocery,Coca-Cola,Soft Drink,Excellent,Express,Cash,Delivered,4,Cola
3996284,16024,2023-12-17 04:14:41,10,206.0315243,2060.315243,Home Decor,Home Depot,Decorations,Excellent,Express,PayPal,Delivered,4,Clocks
1697563,96533,2023-07-02 07:27:50,10,226.3739165,2263.739165,Grocery,Coca-Cola,Juice,Excellent,Express,Cash,Delivered,4,Pineapple juice
3451802,24052,2023-08-03 02:36:56,10,395.1103941,3951.103941,Books,Penguin Books,Children's,Excellent,Express,Credit Card,Delivered,5,Books
7319560,39999,2023-10-23 17:40:03,5,71.90586278,359.5293139,Electronics,Apple,Smartphone,Excellent,Express,PayPal,Delivered,4,iPhone
4192781,59977,2023-03-14 18:41:15,10,459.9869105,4599.869105,Home Decor,Home Depot,Tools,Excellent,Express,PayPal,Delivered,5,Caulking gun
1964384,83290,2023-04-14 03:24:13,5,495.3758296,2476.879148,Electronics,Apple,Laptop,Excellent,Same-Day,Debit Card,Delivered,5,Dell XPS
2365868,40383,2024-02-19 17:46:17,6,56.28888934,337.733336,Grocery,Coca-Cola,Soft Drink,Excellent,Same-Day,Cash,Delivered,5,Iced tea
8536135,57006,2023-09-25 19:15:01,2,55.5640655,111.128131,Clothing,Zara,Shirt,Excellent,Standard,PayPal,Delivered,4,Button-down shirt
9127364,17659,2023-08-24 19:47:17,2,151.033636,302.0672721,Clothing,Zara,Jeans,Excellent,Express,Credit Card,Delivered,5,Wide-leg jeans
6334099,83473,2023-08-25 14:49:02,1,144.2966381,144.2966381,Clothing,Nike,Shoes,Excellent,Same-Day,Debit Card,Delivered,5,Sandals
1651736,55988,2023-05-13 09:45:43,8,306.1593985,2449.275188,Grocery,Pepsi,Juice,Excellent,Standard,Debit Card,Delivered,4,Pineapple juice
8716338,68856,2023-09-26 19:53:14,5,74.38200498,371.9100249,Clothing,Nike,Shorts,Excellent,Same-Day,Cash,Delivered,5,Board shorts
3889907,12896,2023-07-31 20:50:46,6,75.69424291,454.1654575,Books,Penguin Books,Children's,Excellent,Same-Day,Credit Card,Delivered,5,Building blocks
7170395,74137,2023-12-01 19:17:28,4,431.8265668,1727.306267,Electronics,Sony,Headphones,Excellent,Same-Day,Credit Card,Delivered,4,In-ear headphones
9852637,33855,2023-09-12 01:43:21,9,150.7748352,1356.973517,Books,Random House,Literature,Excellent,Same-Day,Debit Card,Delivered,4,Short stories
1115900,51163,2024-02-05 00:32:38,7,419.1647386,2934.15317,Books,Random House,Literature,Excellent,Same-Day,Cash,Delivered,4,Essays
7579089,23557,2023-06-09 11:43:39,10,283.3834785,2833.834785,Home Decor,Bed Bath & Beyond,Bedding,Excellent,Standard,Cash,Delivered,5,Throw pillow
9897345,61534,2023-08-24 16:42:58,1,224.8781923,224.8781923,Clothing,Nike,Shoes,Excellent,Express,Credit Card,Delivered,5,Espadrilles
3770230,46910,2023-03-10 23:04:39,8,487.6349609,3901.079687,Clothing,Zara,Shirt,Excellent,Same-Day,Cash,Delivered,5,Hoodie
3822239,48887,2023-12-16 11:12:07,2,432.6335344,865.2670689,Clothing,Nike,Shorts,Excellent,Same-Day,PayPal,Delivered,5,Bermuda shorts
7587810,11898,2023-12-21 09:44:21,6,341.8088173,2050.852904,Grocery,Pepsi,Juice,Excellent,Express,Credit Card,Delivered,4,Grapefruit juice
5131659,78176,2023-09-29 10:30:26,2,174.9692295,349.9384591,Clothing,Nike,Shoes,Excellent,Same-Day,Debit Card,Delivered,5,Oxfords
3878568,19660,2023-10-02 06:56:58,8,409.7582222,3278.065778,Books,Penguin Books,Fiction,Excellent,Standard,Cash,Delivered,4,Science fiction
8948194,76843,2023-08-21 16:00:27,2,18.18552624,36.37105247,Home Decor,Bed Bath & Beyond,Bedding,Excellent,Standard,Credit Card,Delivered,4,Bed sheet set
6421371,22056,2024-02-02 08:37:57,10,136.7040458,1367.040458,Home Decor,Home Depot,Furniture,Excellent,Standard,PayPal,Delivered,5,Bookshelf
1855886,91015,2023-07-01 16:19:02,10,370.293439,3702.93439,Electronics,Sony,Smartphone,Excellent,Standard,PayPal,Delivered,4,Google Pixel
2379192,52034,2023-04-04 06:40:34,3,304.6536476,913.9609428,Clothing,Nike,Shoes,Excellent,Standard,PayPal,Delivered,5,Loafers
8613897,93827,2024-02-05 20:44:54,9,94.12228428,847.1005585,Books,Random House,Literature,Excellent,Same-Day,Cash,Delivered,5,Modern literature
6828583,83171,2023-05-28 04:26:15,8,284.6872451,2277.497961,Grocery,Pepsi,Water,Excellent,Express,Credit Card,Delivered,4,Distilled water
1848395,83921,2024-01-29 20:38:12,10,154.2366692,1542.366692,Clothing,Adidas,T-shirt,Excellent,Express,Cash,Delivered,4,Plain tee
4601741,20754,2023-04-10 15:17:51,9,286.3292699,2576.963429,Clothing,Zara,Shirt,Excellent,Standard,Cash,Delivered,5,Dress shirt
1614558,78306,2023-10-23 10:50:34,1,88.48057832,88.48057832,Grocery,Nestle,Chocolate,Excellent,Same-Day,Credit Card,Delivered,5,Milk chocolate
4087439,29770,2023-04-03 14:25:39,6,327.2353439,1963.412063,Electronics,Apple,Tablet,Excellent,Same-Day,Debit Card,Delivered,4,Huawei MediaPad
4346888,32077,2023-07-28 19:49:46,10,275.4759648,2754.759648,Home Decor,Home Depot,Furniture,Excellent,Same-Day,Credit Card,Delivered,5,Nightstand
1453281,19686,2023-12-28 03:56:33,9,250.6970599,2256.273539,Grocery,Coca-Cola,Soft Drink,Excellent,Express,Debit Card,Delivered,5,Cream soda
3496102,51061,2023-03-23 16:25:24,,274.1245546,1096.498218,Clothing,Adidas,Jacket,Excellent,Standard,PayPal,Delivered,5,Trench coat
8917699,28275,2023-08-27 10:34:23,5,319.9568026,1599.784013,Electronics,Apple,Tablet,Excellent,Express,Debit Card,Delivered,4,iPad
7372576,32390,2023-11-22 04:48:34,2,484.4265525,968.853105,,Nestle,Snacks,Excellent,Express,Cash,Delivered,4,Fruit snacks
7066782,53699,2024-01-17 10:51:48,3,226.6443736,679.9331209,Grocery,Pepsi,Water,Excellent,Standard,PayPal,Delivered,5,Purified water
3464887,49629,2023-12-15 06:04:47,7,158.4640054,1109.248038,Home Decor,IKEA,Lighting,Excellent,Same-Day,Debit Card,Delivered,4,Chandeliers
4249881,88011,2023-12-24 08:29:05,2,323.0741569,646.1483138,Clothing,Nike,Shoes,Excellent,Express,Cash,Delivered,4,Flip flops
